id,simulations,score
8845,1000,2.809
8845,2000,3.0165
8845,3000,2.845
8845,5000,2.8842
8845,7000,2.832
8845,9000,2.92667
8845,10000,2.7658
8882,1,1
8882,10,2.8
8882,100,3.48
8882,1000,3.736
8882,2000,3.8435
8882,3000,3.712
8882,5000,3.8
8882,7000,3.79157
8882,9000,3.73311
8882,10000,3.707
8889,1,2
8889,10,2.6
8889,100,2.6
8889,1000,2.779
8889,2000,2.8285
8889,3000,2.80533
8889,5000,2.7714
8889,7000,2.80071
8889,9000,2.80533
8889,10000,2.7952
8902,1,2
8902,10,2.3
8902,100,2.41
8902,1000,2.567
8902,2000,2.504
8902,3000,2.46667
8902,5000,2.4816
8902,7000,2.47986
8902,9000,2.48222
8902,10000,2.488
8903,1,3
8903,10,2.7
8903,100,2.45
8903,1000,2.488
8903,2000,2.489
8903,3000,2.498
8903,5000,2.4952
8903,7000,2.513
8903,9000,2.49
8903,10000,2.4891
8923,1,2
8923,10,2
8923,100,2
8923,1000,2
8923,2000,2
8923,3000,2
8923,5000,2
8923,7000,2
8923,9000,2
8923,10000,2
8951,1,1
8951,10,2.6
8951,100,2.55
8951,1000,2.332
8951,2000,2.3545
8951,3000,2.344
8951,5000,2.343
8951,7000,2.33471
8951,9000,2.31856
8951,10000,2.3473
8955,1,3
8955,10,3.4
8955,100,3.2
8955,1000,3.245
8955,2000,3.241
8955,3000,3.24167
8955,5000,3.2512
8955,7000,3.246
8955,9000,3.258
8955,10000,3.2555
9005,1,1
9005,10,2.2
9005,100,2.63
9005,1000,2.433
9005,2000,2.469
9005,3000,2.43833
9005,5000,2.4672
9005,7000,2.47143
9005,9000,2.466
9005,10000,2.5072
9022,1,3
9022,10,3.1
9022,100,4.28
9022,1000,3.869
9022,2000,3.789
9022,3000,3.83
9022,5000,3.7856
9022,7000,3.77914
9022,9000,3.75789
9022,10000,3.7599
9030,1,1
9030,10,3.2
9030,100,2.18
9030,1000,2.336
9030,2000,2.3945
9030,3000,2.45433
9030,5000,2.3758
9030,7000,2.433
9030,9000,2.44889
9030,10000,2.415
9044,1,2
9044,10,2
9044,100,2
9044,1000,2
9044,2000,2
9044,3000,2
9044,5000,2
9044,7000,2
9044,9000,2
9044,10000,2
9052,1,3
9052,10,3.9
9052,100,4.32
9052,1000,4.267
9052,2000,4.263
9052,3000,4.27533
9052,5000,4.2856
9052,7000,4.24257
9052,9000,4.26244
9052,10000,4.2498
9055,1,1
9055,10,2
9055,100,2.35
9055,1000,2.447
9055,2000,2.4745
9055,3000,2.496
9055,5000,2.4796
9055,7000,2.47786
9055,9000,2.48144
9055,10000,2.5255
9064,1,2
9064,10,2
9064,100,2
9064,1000,2
9064,2000,2
9064,3000,2
9064,5000,2
9064,7000,2
9064,9000,2
9064,10000,2
9087,1,2
9087,10,2
9087,100,2
9087,1000,2
9087,2000,2
9087,3000,2
9087,5000,2
9087,7000,2
9087,9000,2
9087,10000,2
9088,1,2
9088,10,2
9088,100,2
9088,1000,2
9088,2000,2
9088,3000,2
9088,5000,2
9088,7000,2
9088,9000,2
9088,10000,2
9149,1,5
9149,10,6.6
9149,100,4.23
9149,1000,5.278
9149,2000,5.5385
9149,3000,5.656
9149,5000,5.555
9149,7000,5.639
9149,9000,5.52533
9149,10000,5.5459
9158,1,2
9158,10,2
9158,100,2
9158,1000,2
9158,2000,2
9158,3000,2
9158,5000,2
9158,7000,2
9158,9000,2
9158,10000,2
9171,1,2
9171,10,2
9171,100,2
9171,1000,2
9171,2000,2
9171,3000,2
9171,5000,2
9171,7000,2
9171,9000,2
9171,10000,2
9199,1,22
9199,10,6.4
9199,100,2.5
9199,1000,2.529
9199,2000,2.5815
9199,3000,2.44
9199,5000,2.5292
9199,7000,2.53014
9199,9000,2.53633
9199,10000,2.5894
9209,1,1
9209,10,4.4
9209,100,2.74
9209,1000,2.979
9209,2000,2.641
9209,3000,3.157
9209,5000,2.965
9209,7000,3.04371
9209,9000,3
9209,10000,3.1947
9242,1,2
9242,10,4.7
9242,100,2.35
9242,1000,2.64
9242,2000,2.68
9242,3000,2.66633
9242,5000,2.663
9242,7000,2.643
9242,9000,2.63956
9242,10000,2.6764
9276,1,12
9276,10,6.4
9276,100,5.46
9276,1000,4.803
9276,2000,4.3585
9276,3000,4.565
9276,5000,4.7048
9276,7000,4.75086
9276,9000,4.64467
9276,10000,4.6408
9312,1,3
9312,10,2.3
9312,100,2.15
9312,1000,2.227
9312,2000,2.242
9312,3000,2.26133
9312,5000,2.2434
9312,7000,2.26057
9312,9000,2.24667
9312,10000,2.247
9314,1,5
9314,10,3
9314,100,2.87
9314,1000,2.743
9314,2000,2.8425
9314,3000,2.817
9314,5000,2.7054
9314,7000,2.79429
9314,9000,2.76833
9314,10000,2.8331
9333,1,5
9333,10,3.1
9333,100,3.01
9333,1000,3.143
9333,2000,3.0155
9333,3000,3.10167
9333,5000,3.054
9333,7000,3.07414
9333,9000,3.08722
9333,10000,3.0798
9334,1,1
9334,10,9.3
9334,100,10.19
9334,1000,7.757
9334,2000,7.939
9334,3000,7.87933
9334,5000,7.4772
9334,7000,7.87057
9334,9000,7.78078
9334,10000,7.898
9344,1,3
9344,10,2.6
9344,100,2.66
9344,1000,2.517
9344,2000,2.4545
9344,3000,2.45967
9344,5000,2.489
9344,7000,2.48143
9344,9000,2.48344
9344,10000,2.4799
9350,1,4
9350,10,3.4
9350,100,2.63
9350,1000,2.946
9350,2000,2.9065
9350,3000,2.94767
9350,5000,2.8464
9350,7000,2.97614
9350,9000,2.98467
9350,10000,2.923
9382,1,3
9382,10,1.7
9382,100,2.08
9382,1000,2.19
9382,2000,2.081
9382,3000,2.12767
9382,5000,2.1492
9382,7000,2.15271
9382,9000,2.16556
9382,10000,2.1772
9412,1,6
9412,10,4.4
9412,100,2.01
9412,1000,2.006
9412,2000,2.243
9412,3000,2.252
9412,5000,2.1892
9412,7000,2.18943
9412,9000,2.21089
9412,10000,2.219
9421,1,2
9421,10,3.1
9421,100,2.33
9421,1000,2.375
9421,2000,2.3705
9421,3000,2.36333
9421,5000,2.3474
9421,7000,2.39729
9421,9000,2.41622
9421,10000,2.3773
9422,1,4
9422,10,5.7
9422,100,4.91
9422,1000,4.895
9422,2000,4.828
9422,3000,4.82233
9422,5000,4.8518
9422,7000,4.85843
9422,9000,4.82533
9422,10000,4.8362
9447,1,4
9447,10,2.2
9447,100,2.49
9447,1000,2.467
9447,2000,2.484
9447,3000,2.505
9447,5000,2.5234
9447,7000,2.49771
9447,9000,2.47478
9447,10000,2.5126
9451,1,1
9451,10,1.8
9451,100,1.94
9451,1000,1.912
9451,2000,2
9451,3000,1.99067
9451,5000,2.0216
9451,7000,1.98771
9451,9000,1.99778
9451,10000,2.0138
9504,1,8
9504,10,6.7
9504,100,4.65
9504,1000,4.311
9504,2000,4.2385
9504,3000,3.954
9504,5000,4.1262
9504,7000,4.07271
9504,9000,4.20944
9504,10000,4.1579
9507,1,1
9507,10,1
9507,100,1.66
9507,1000,1.738
9507,2000,1.7885
9507,3000,1.77267
9507,5000,1.7668
9507,7000,1.67157
9507,9000,1.74844
9507,10000,1.7246
9530,1,4
9530,10,2.5
9530,100,2.32
9530,1000,2.483
9530,2000,2.448
9530,3000,2.502
9530,5000,2.504
9530,7000,2.48971
9530,9000,2.47478
9530,10000,2.4976
9554,1,2
9554,10,2
9554,100,2.52
9554,1000,3.141
9554,2000,2.825
9554,3000,2.78633
9554,5000,2.8902
9554,7000,2.90743
9554,9000,2.88656
9554,10000,2.8325
9557,1,1
9557,10,2.1
9557,100,1.65
9557,1000,2.81
9557,2000,2.456
9557,3000,2.517
9557,5000,2.4464
9557,7000,2.54457
9557,9000,2.56456
9557,10000,2.4605
9559,1,4
9559,10,3.6
9559,100,5.68
9559,1000,6.502
9559,2000,6.6485
9559,3000,6.07533
9559,5000,6.1262
9559,7000,6.40714
9559,9000,6.63789
9559,10000,6.3721
9571,1,2
9571,10,3.3
9571,100,5.89
9571,1000,3.668
9571,2000,4.565
9571,3000,4.832
9571,5000,4.3048
9571,7000,4.46129
9571,9000,4.40922
9571,10000,4.5692
9580,1,1
9580,10,1.7
9580,100,3.05
9580,1000,2.462
9580,2000,2.342
9580,3000,2.53833
9580,5000,2.4734
9580,7000,2.51543
9580,9000,2.40356
9580,10000,2.5088
9582,1,2
9582,10,1.8
9582,100,1.7
9582,1000,1.687
9582,2000,1.7565
9582,3000,1.74933
9582,5000,1.7558
9582,7000,1.73629
9582,9000,1.75489
9582,10000,1.7491
9585,1,2
9585,10,2.7
9585,100,2.42
9585,1000,2.265
9585,2000,2.218
9585,3000,2.227
9585,5000,2.3096
9585,7000,2.29371
9585,9000,2.23611
9585,10000,2.2763
9593,1,3
9593,10,2
9593,100,2.62
9593,1000,2.482
9593,2000,2.3525
9593,3000,2.38467
9593,5000,2.4244
9593,7000,2.37671
9593,9000,2.392
9593,10000,2.3946
9597,1,3
9597,10,1.3
9597,100,1.75
9597,1000,1.835
9597,2000,1.764
9597,3000,1.76467
9597,5000,1.792
9597,7000,1.76114
9597,9000,1.74589
9597,10000,1.7409
9599,1,15
9599,10,5.5
9599,100,5.09
9599,1000,4.03
9599,2000,4.3315
9599,3000,4.23633
9599,5000,4.1758
9599,7000,4.31929
9599,9000,4.23033
9599,10000,4.2976
9607,1,1
9607,10,1.1
9607,100,1.45
9607,1000,1.846
9607,2000,1.632
9607,3000,1.80067
9607,5000,1.7122
9607,7000,1.75243
9607,9000,1.69211
9607,10000,1.706
9618,1,10
9618,10,4.3
9618,100,2.94
9618,1000,2.718
9618,2000,2.7
9618,3000,2.77633
9618,5000,2.6924
9618,7000,2.69386
9618,9000,2.67767
9618,10000,2.7285
9637,1,6
9637,10,2.4
9637,100,3.22
9637,1000,3.044
9637,2000,3.0775
9637,3000,3.08733
9637,5000,3.1304
9637,7000,3.11814
9637,9000,3.08067
9637,10000,3.1207
9646,1,1
9646,10,1
9646,100,1.32
9646,1000,1.271
9646,2000,1.6215
9646,3000,1.55
9646,5000,1.6128
9646,7000,1.57543
9646,9000,1.58889
9646,10000,1.6803
9653,1,3
9653,10,2.4
9653,100,2.9
9653,1000,2.672
9653,2000,2.531
9653,3000,2.586
9653,5000,2.4318
9653,7000,2.53814
9653,9000,2.52478
9653,10000,2.4133
9660,1,1
9660,10,12.5
9660,100,3.15
9660,1000,2.705
9660,2000,2.6085
9660,3000,2.43867
9660,5000,2.4464
9660,7000,2.45229
9660,9000,2.26667
9660,10000,2.4656
9662,1,1
9662,10,2.6
9662,100,2.38
9662,1000,2.482
9662,2000,2.2845
9662,3000,2.38933
9662,5000,2.396
9662,7000,2.38786
9662,9000,2.36667
9662,10000,2.3777
9674,1,3
9674,10,3
9674,100,2.8
9674,1000,2.707
9674,2000,2.61
9674,3000,2.71433
9674,5000,2.649
9674,7000,2.65729
9674,9000,2.668
9674,10000,2.6648
9717,1,9
9717,10,2.1
9717,100,1.77
9717,1000,1.797
9717,2000,1.7115
9717,3000,1.677
9717,5000,1.6766
9717,7000,1.73586
9717,9000,1.66156
9717,10000,1.7015
9733,1,3
9733,10,5.4
9733,100,4.64
9733,1000,4.371
9733,2000,4.2265
9733,3000,4.26533
9733,5000,4.3678
9733,7000,4.302
9733,9000,4.29733
9733,10000,4.0727
9744,1,1
9744,10,6.8
9744,100,6.17
9744,1000,6.325
9744,2000,7.023
9744,3000,6.275
9744,5000,6.7332
9744,7000,6.39486
9744,9000,6.664
9744,10000,6.6822
9764,1,2
9764,10,1.9
9764,100,2.28
9764,1000,2.192
9764,2000,2.2665
9764,3000,2.24867
9764,5000,2.2522
9764,7000,2.26114
9764,9000,2.26289
9764,10000,2.2629
9774,1,5
9774,10,4.9
9774,100,5.27
9774,1000,5.2
9774,2000,5.291
9774,3000,5.199
9774,5000,5.2382
9774,7000,5.25557
9774,9000,5.28222
9774,10000,5.2507
9780,1,1
9780,10,2.9
9780,100,4.02
9780,1000,3.374
9780,2000,3.3855
9780,3000,3.30133
9780,5000,3.2894
9780,7000,3.22286
9780,9000,3.21267
9780,10000,3.2594
9807,1,2
9807,10,2
9807,100,2
9807,1000,2
9807,2000,2
9807,3000,2
9807,5000,2
9807,7000,2
9807,9000,2
9807,10000,2
9837,1,9
9837,10,2.1
9837,100,2.71
9837,1000,2.511
9837,2000,2.6005
9837,3000,2.55033
9837,5000,2.5782
9837,7000,2.58314
9837,9000,2.57778
9837,10000,2.6347
9858,1,1
9858,10,1
9858,100,1.88
9858,1000,1.608
9858,2000,1.573
9858,3000,1.774
9858,5000,1.5946
9858,7000,1.63343
9858,9000,1.637
9858,10000,1.5857
9872,1,1
9872,10,1.2
9872,100,4.47
9872,1000,3.673
9872,2000,3.7195
9872,3000,3.85167
9872,5000,3.8042
9872,7000,3.77686
9872,9000,3.7
9872,10000,3.6324
9900,1,1
9900,10,1.9
9900,100,2.16
9900,1000,1.493
9900,2000,1.685
9900,3000,1.661
9900,5000,1.6214
9900,7000,1.65486
9900,9000,1.66
9900,10000,1.5833
9923,1,2
9923,10,2
9923,100,2
9923,1000,2
9923,2000,2
9923,3000,2
9923,5000,2
9923,7000,2
9923,9000,2
9923,10000,2
9933,1,2
9933,10,2.9
9933,100,2.51
9933,1000,2.459
9933,2000,2.48
9933,3000,2.47033
9933,5000,2.487
9933,7000,2.50229
9933,9000,2.47833
9933,10000,2.4767
9945,1,1
9945,10,1.9
9945,100,2.5
9945,1000,2.405
9945,2000,2.424
9945,3000,2.517
9945,5000,2.4996
9945,7000,2.492
9945,9000,2.49789
9945,10000,2.4808
9954,1,2
9954,10,5
9954,100,5.85
9954,1000,6.145
9954,2000,6.7005
9954,3000,6.867
9954,5000,6.8934
9954,7000,6.69129
9954,9000,6.75378
9954,10000,6.8146
9981,1,1
9981,10,1.7
9981,100,2.84
9981,1000,5.43
9981,2000,5.4485
9981,3000,5.41267
9981,5000,5.265
9981,7000,5.16943
9981,9000,5.14933
9981,10000,5.1001
10001,1,3
10001,10,2.6
10001,100,2.31
10001,1000,2.294
10001,2000,2.263
10001,3000,2.23433
10001,5000,2.2534
10001,7000,2.26157
10001,9000,2.24278
10001,10000,2.2346
10004,1,1
10004,10,1.6
10004,100,3.11
10004,1000,2.976
10004,2000,3.0785
10004,3000,2.969
10004,5000,3.0284
10004,7000,3.04457
10004,9000,3.03122
10004,10000,3.0379
10014,1,7
10014,10,3.1
10014,100,2.46
10014,1000,2.705
10014,2000,2.718
10014,3000,2.65933
10014,5000,2.7802
10014,7000,2.72557
10014,9000,2.67289
10014,10000,2.768
10054,1,4
10054,10,2.2
10054,100,2.89
10054,1000,2.624
10054,2000,2.637
10054,3000,2.646
10054,5000,2.5734
10054,7000,2.60986
10054,9000,2.63267
10054,10000,2.6287
10057,1,1
10057,10,2.6
10057,100,2.25
10057,1000,2.316
10057,2000,2.3215
10057,3000,2.329
10057,5000,2.3396
10057,7000,2.35643
10057,9000,2.319
10057,10000,2.3336
10062,1,5
10062,10,6.8
10062,100,7.43
10062,1000,10.702
10062,2000,11.5525
10062,3000,10.9097
10062,5000,11.5612
10062,7000,11.0054
10062,9000,10.6872
10062,10000,10.7712
10068,1,1
10068,10,1.1
10068,100,1.48
10068,1000,1.861
10068,2000,1.853
10068,3000,1.787
10068,5000,1.798
10068,7000,1.734
10068,9000,1.78756
10068,10000,1.7642
10069,1,1
10069,10,2
10069,100,3.29
10069,1000,3.009
10069,2000,2.87
10069,3000,2.95433
10069,5000,3.0102
10069,7000,3.03857
10069,9000,2.99067
10069,10000,3.1146
10095,1,1
10095,10,1
10095,100,1.54
10095,1000,1.788
10095,2000,1.696
10095,3000,1.776
10095,5000,1.7046
10095,7000,1.74514
10095,9000,1.71567
10095,10000,1.687
10103,1,2
10103,10,2.7
10103,100,2.98
10103,1000,2.865
10103,2000,2.943
10103,3000,3.004
10103,5000,3.0374
10103,7000,2.997
10103,9000,2.98378
10103,10000,2.9747
10108,1,1
10108,10,1.7
10108,100,2.44
10108,1000,2.121
10108,2000,2.3385
10108,3000,2.30233
10108,5000,2.4414
10108,7000,2.41886
10108,9000,2.40722
10108,10000,2.3596
10111,1,4
10111,10,2
10111,100,2.8
10111,1000,2.763
10111,2000,2.752
10111,3000,2.82633
10111,5000,2.7124
10111,7000,2.76129
10111,9000,2.81567
10111,10000,2.7884
10141,1,1
10141,10,1.3
10141,100,1.89
10141,1000,1.661
10141,2000,1.652
10141,3000,1.743
10141,5000,1.7404
10141,7000,1.70971
10141,9000,1.69544
10141,10000,1.6749
10184,1,2
10184,10,2
10184,100,2
10184,1000,2
10184,2000,2
10184,3000,2
10184,5000,2
10184,7000,2
10184,9000,2
10184,10000,2
10187,1,1
10187,10,5.1
10187,100,2.5
10187,1000,3.22
10187,2000,2.941
10187,3000,2.91433
10187,5000,2.8784
10187,7000,2.886
10187,9000,2.95144
10187,10000,2.8476
10192,1,2
10192,10,2
10192,100,2
10192,1000,2
10192,2000,2
10192,3000,2
10192,5000,2
10192,7000,2
10192,9000,2
10192,10000,2
10216,1,7
10216,10,2.4
10216,100,3.04
10216,1000,3.242
10216,2000,3.2865
10216,3000,3.264
10216,5000,3.259
10216,7000,3.26729
10216,9000,3.229
10216,10000,3.262
10256,1,2
10256,10,2
10256,100,2
10256,1000,2
10256,2000,2
10256,3000,2
10256,5000,2
10256,7000,2
10256,9000,2
10256,10000,2
10262,1,4
10262,10,1.8
10262,100,2.5
10262,1000,2.413
10262,2000,2.3945
10262,3000,2.376
10262,5000,2.42
10262,7000,2.45386
10262,9000,2.45744
10262,10000,2.4473
10266,1,2
10266,10,2
10266,100,2
10266,1000,2
10266,2000,2
10266,3000,2
10266,5000,2
10266,7000,2
10266,9000,2
10266,10000,2
10279,1,1
10279,10,3.2
10279,100,1.8
10279,1000,1.96
10279,2000,1.8215
10279,3000,1.855
10279,5000,1.8486
10279,7000,1.82314
10279,9000,1.80311
10279,10000,1.842
10281,1,1
10281,10,2.9
10281,100,2.72
10281,1000,2.594
10281,2000,2.5275
10281,3000,2.57067
10281,5000,2.6248
10281,7000,2.57543
10281,9000,2.56133
10281,10000,2.5653
10323,1,8
10323,10,2.6
10323,100,2.78
10323,1000,2.86
10323,2000,2.815
10323,3000,2.806
10323,5000,2.7772
10323,7000,2.86986
10323,9000,3.01978
10323,10000,2.945
10325,1,1
10325,10,2.4
10325,100,2.33
10325,1000,2.38
10325,2000,2.3935
10325,3000,2.41933
10325,5000,2.2794
10325,7000,2.33571
10325,9000,2.37489
10325,10000,2.3321
10328,1,5
10328,10,1.8
10328,100,2.24
10328,1000,2.472
10328,2000,2.3435
10328,3000,2.39733
10328,5000,2.399
10328,7000,2.36543
10328,9000,2.43556
10328,10000,2.4153
10335,1,1
10335,10,2.7
10335,100,2.12
10335,1000,2.429
10335,2000,2.4945
10335,3000,2.51433
10335,5000,2.459
10335,7000,2.47329
10335,9000,2.47978
10335,10000,2.485
10380,1,1
10380,10,1.7
10380,100,2.06
10380,1000,2.231
10380,2000,2.238
10380,3000,2.26567
10380,5000,2.224
10380,7000,2.231
10380,9000,2.25867
10380,10000,2.2045
10381,1,8
10381,10,2.2
10381,100,2.4
10381,1000,2.201
10381,2000,2.201
10381,3000,2.24967
10381,5000,2.1948
10381,7000,2.20186
10381,9000,2.21133
10381,10000,2.228
10421,1,1
10421,10,2.8
10421,100,3.07
10421,1000,2.785
10421,2000,3.1255
10421,3000,2.99433
10421,5000,2.9686
10421,7000,3.09543
10421,9000,3.03878
10421,10000,2.9755
10429,1,2
10429,10,3.6
10429,100,3.87
10429,1000,4.756
10429,2000,4.6455
10429,3000,4.67667
10429,5000,4.7818
10429,7000,4.64557
10429,9000,4.76178
10429,10000,4.6516
10436,1,2
10436,10,2.1
10436,100,2.94
10436,1000,2.787
10436,2000,2.8415
10436,3000,2.85433
10436,5000,2.8852
10436,7000,2.85086
10436,9000,2.86589
10436,10000,2.8802
10454,1,3
10454,10,1.9
10454,100,2.22
10454,1000,2.233
10454,2000,2.228
10454,3000,2.257
10454,5000,2.2646
10454,7000,2.25914
10454,9000,2.244
10454,10000,2.2475
10469,1,1
10469,10,1.9
10469,100,2.75
10469,1000,2.55
10469,2000,2.6355
10469,3000,2.40767
10469,5000,2.4964
10469,7000,2.50643
10469,9000,2.59978
10469,10000,2.5618
10473,1,6
10473,10,6.7
10473,100,4.99
10473,1000,5.134
10473,2000,5.073
10473,3000,4.99467
10473,5000,4.9726
10473,7000,4.97657
10473,9000,4.92011
10473,10000,5.056
10479,1,4
10479,10,2.7
10479,100,2.77
10479,1000,2.543
10479,2000,2.52
10479,3000,2.504
10479,5000,2.4876
10479,7000,2.48786
10479,9000,2.47011
10479,10000,2.4847
10492,1,1
10492,10,1.7
10492,100,1.86
10492,1000,1.65
10492,2000,1.795
10492,3000,1.75567
10492,5000,1.8254
10492,7000,1.73243
10492,9000,1.79656
10492,10000,1.7187
10510,1,1
10510,10,1.8
10510,100,3.76
10510,1000,4.431
10510,2000,4.3275
10510,3000,4.001
10510,5000,4.125
10510,7000,4.50886
10510,9000,4.24333
10510,10000,4.1741
10532,1,1
10532,10,2.2
10532,100,2.08
10532,1000,2.014
10532,2000,2.021
10532,3000,1.99667
10532,5000,1.9728
10532,7000,2.01514
10532,9000,1.99267
10532,10000,1.9868
10543,1,2
10543,10,8.6
10543,100,5.15
10543,1000,4.427
10543,2000,5.15
10543,3000,5.086
10543,5000,5.075
10543,7000,5.01743
10543,9000,4.90489
10543,10000,4.9576
10548,1,2
10548,10,3.2
10548,100,4.12
10548,1000,3.615
10548,2000,3.9055
10548,3000,3.81967
10548,5000,3.7094
10548,7000,3.63043
10548,9000,3.75189
10548,10000,3.6758
10557,1,1
10557,10,2.4
10557,100,1.4
10557,1000,1.639
10557,2000,1.5635
10557,3000,1.667
10557,5000,1.6394
10557,7000,1.64943
10557,9000,1.65489
10557,10000,1.6244
10561,1,3
10561,10,2.9
10561,100,2.71
10561,1000,3.065
10561,2000,3.241
10561,3000,3.21567
10561,5000,3.1018
10561,7000,3.074
10561,9000,3.15778
10561,10000,3.1484
10601,1,2
10601,10,2.2
10601,100,2.24
10601,1000,2.216
10601,2000,2.272
10601,3000,2.27033
10601,5000,2.2408
10601,7000,2.263
10601,9000,2.25522
10601,10000,2.231
10611,1,1
10611,10,1.4
10611,100,1.95
10611,1000,1.848
10611,2000,1.8745
10611,3000,1.80467
10611,5000,1.813
10611,7000,1.82086
10611,9000,1.80333
10611,10000,1.8141
10643,1,1
10643,10,6
10643,100,8.34
10643,1000,6.574
10643,2000,5.6195
10643,3000,5.79833
10643,5000,5.6044
10643,7000,5.977
10643,9000,5.78711
10643,10000,5.9155
10658,1,7
10658,10,3.5
10658,100,2.33
10658,1000,2.253
10658,2000,2.1885
10658,3000,2.19033
10658,5000,2.2316
10658,7000,2.16743
10658,9000,2.21678
10658,10000,2.2452
10669,1,2
10669,10,1.7
10669,100,3.19
10669,1000,2.993
10669,2000,2.949
10669,3000,2.93167
10669,5000,3.021
10669,7000,3.01357
10669,9000,2.97067
10669,10000,2.9577
10696,1,1
10696,10,2
10696,100,2.31
10696,1000,2.038
10696,2000,1.8965
10696,3000,1.903
10696,5000,1.902
10696,7000,1.90029
10696,9000,1.92733
10696,10000,1.8603
10701,1,9
10701,10,2.5
10701,100,3.35
10701,1000,2.916
10701,2000,2.814
10701,3000,2.86667
10701,5000,2.8038
10701,7000,2.85529
10701,9000,2.85889
10701,10000,2.8319
10703,1,2
10703,10,3.4
10703,100,2.4
10703,1000,2.514
10703,2000,2.4675
10703,3000,2.49633
10703,5000,2.4998
10703,7000,2.489
10703,9000,2.48844
10703,10000,2.4874
10741,1,9
10741,10,1.9
10741,100,1.89
10741,1000,2.572
10741,2000,2.4175
10741,3000,2.37033
10741,5000,2.4392
10741,7000,2.46757
10741,9000,2.56556
10741,10000,2.5048
10747,1,1
10747,10,1
10747,100,1.99
10747,1000,2.323
10747,2000,2.5445
10747,3000,2.483
10747,5000,2.4412
10747,7000,2.48857
10747,9000,2.41678
10747,10000,2.3952
10754,1,1
10754,10,1.3
10754,100,1.97
10754,1000,2.034
10754,2000,2.085
10754,3000,1.93433
10754,5000,1.9204
10754,7000,1.969
10754,9000,1.87656
10754,10000,1.9385
10769,1,6
10769,10,4.7
10769,100,5.23
10769,1000,5.162
10769,2000,4.7435
10769,3000,4.99533
10769,5000,4.9528
10769,7000,4.90329
10769,9000,5.06467
10769,10000,4.9516
10771,1,2
10771,10,3.2
10771,100,3.23
10771,1000,3.038
10771,2000,3.403
10771,3000,3.37933
10771,5000,3.2316
10771,7000,3.218
10771,9000,3.22189
10771,10000,3.2856
10772,1,24
10772,10,5
10772,100,5.63
10772,1000,4.996
10772,2000,4.9835
10772,3000,5.004
10772,5000,4.877
10772,7000,4.91043
10772,9000,4.92289
10772,10000,5.0124
10794,1,1
10794,10,3.1
10794,100,2.02
10794,1000,2.187
10794,2000,2.22
10794,3000,2.246
10794,5000,2.2998
10794,7000,2.21871
10794,9000,2.251
10794,10000,2.2758
10798,1,1
10798,10,3.3
10798,100,2.96
10798,1000,2.735
10798,2000,2.8475
10798,3000,2.94133
10798,5000,2.8448
10798,7000,2.86129
10798,9000,2.87211
10798,10000,2.8391
10805,1,2
10805,10,2
10805,100,2
10805,1000,2
10805,2000,2
10805,3000,2
10805,5000,2
10805,7000,2
10805,9000,2
10805,10000,2
10811,1,2
10811,10,2
10811,100,2
10811,1000,2
10811,2000,2
10811,3000,2
10811,5000,2
10811,7000,2
10811,9000,2
10811,10000,2
10844,1,7
10844,10,4.3
10844,100,4.73
10844,1000,4.731
10844,2000,4.702
10844,3000,4.74267
10844,5000,4.7414
10844,7000,4.70686
10844,9000,4.73433
10844,10000,4.7138
10857,1,1
10857,10,1.7
10857,100,2.56
10857,1000,2.556
10857,2000,2.556
10857,3000,2.64167
10857,5000,2.639
10857,7000,2.63229
10857,9000,2.65233
10857,10000,2.6344
10862,1,1
10862,10,1
10862,100,1.32
10862,1000,1.568
10862,2000,1.614
10862,3000,1.69167
10862,5000,1.673
10862,7000,1.70729
10862,9000,1.706
10862,10000,1.6924
10892,1,2
10892,10,3.7
10892,100,3.34
10892,1000,3.301
10892,2000,3.2975
10892,3000,3.328
10892,5000,3.324
10892,7000,3.312
10892,9000,3.32167
10892,10000,3.3276
10908,1,1
10908,10,1.2
10908,100,1.5
10908,1000,1.789
10908,2000,1.658
10908,3000,1.842
10908,5000,1.7874
10908,7000,1.77129
10908,9000,1.75533
10908,10000,1.7632
10918,1,6
10918,10,2.1
10918,100,4.04
10918,1000,3.707
10918,2000,4.1635
10918,3000,3.59767
10918,5000,4.0268
10918,7000,3.928
10918,9000,3.83733
10918,10000,3.7395
10919,1,1
10919,10,1
10919,100,1.86
10919,1000,1.831
10919,2000,1.7095
10919,3000,1.65467
10919,5000,1.5164
10919,7000,1.72929
10919,9000,1.583
10919,10000,1.6558
10932,1,1
10932,10,7.4
10932,100,3.54
10932,1000,3.695
10932,2000,3.9475
10932,3000,3.78433
10932,5000,3.7688
10932,7000,3.81429
10932,9000,3.765
10932,10000,3.851
10936,1,20
10936,10,1.7
10936,100,3.79
10936,1000,4.244
10936,2000,4.301
10936,3000,4.383
10936,5000,4.463
10936,7000,4.39671
10936,9000,4.22544
10936,10000,4.8098
10939,1,3
10939,10,2.4
10939,100,1.98
10939,1000,2.229
10939,2000,2.273
10939,3000,2.24933
10939,5000,2.2622
10939,7000,2.25471
10939,9000,2.26189
10939,10000,2.259
10971,1,2
10971,10,1.3
10971,100,1.84
10971,1000,1.835
10971,2000,1.7805
10971,3000,1.81933
10971,5000,1.8212
10971,7000,1.80629
10971,9000,1.79111
10971,10000,1.8026
11022,1,1
11022,10,2.4
11022,100,2.73
11022,1000,2.916
11022,2000,3.02
11022,3000,2.88967
11022,5000,2.9368
